Brand Name,Outside Model,Inside model,Furnace model,Rated heating capacity (Btu/hour),AHRI / Verification reference,Product group,AHRI Classification,Indoor type/ducting configuration
"AMERICAN STANDARD","5A6V0X48A1","5PX*CD09AS3","P0V0C000M50SD+LRP","46000","216440265","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X48A1","5PX*C009AS3","S9V2C100U4VSB+LRP","46000","216440263","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X48A1","5PX*C009AS3","S9V2C100U5PSC+LRP","46000","216440261","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X48A1","5PX*C009AS3","L8V1C100U5VSB+LRP","47000","216440259","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X48A1","5PX*C009AS3","S9V2C100U5VSB+LRP","46000","216440257","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X48A1","5PX*C009AS3","S9V2C080U5PSC+LRP","46000","216440255","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X48A1","5PX*C009AS3","S9V2C080U5VSB+LRP","46000","216440253","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X48A1","5PX*C009AS3","P0V0C000M50SD+LRP","46000","216440251","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5TXCC009AS3","S9V2C100U5PSC+LRP","32400","216440227","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X24A1","5PX*B006AS3","S9V2B060U4PSC+LRP","22600","216439959","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X24A1","5PX*B006AS3","S9V2B060U4VSB+LRP","22600","216439961","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X24A1","5PX*B006AS3","S9V2B040U3VSB+LRP","22400","216439963","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X24A1","5PX*B006AS3","S9V2B060U3VSB+LRP","22200","216439965","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5TXCC009AS3","S9V2C100U4VSB+LRP","32400","216440225","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X24A1","5PX*B006AS3","S9V2B040U3PSC+LRP","22400","216439967","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5TXCC009AS3","S9V2C080U5PSC+LRP","32400","216440223","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X24A1","5PX*BD06AS3","S9V2B040D3PSC+LRP","23200","216439969","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X24A1","5PX*BD06AS3","S9V2B040D3VSB+LRP","23200","216439971","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X24A1","5TAMXC03AV31","-","22800","216439973","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X24A1","5TAMXD04AV31","-","22600","216439975","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X24A1","5TEMCB03AV31+TD","-","22800","216439977","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5PX*C009AS3","S9V2C100U5PSC+LRP","32400","216440089","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5PX*C009AS3","S9V2C080U5PSC+LRP","32400","216440091","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5TXCC009AS3","P0V0C000M50SD+LRP","32400","216440221","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5TXCC009AS3","S9V2C080U5VSB+LRP","32400","216440219","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5PX*C009AS3","P0V0C000M50SD+LRP","32400","216440093","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5PX*C009AS3","S9V2C080U5VSB+LRP","32400","216440095","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5PX*C009AS3","S9V2C100U5VSB+LRP","32400","216440097","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5PX*C009AS3","S9V2C100U4VSB+LRP","32400","216440099","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5PX*CD09AS3","P0V0C000M50SD+LRP","32600","216440101","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5PX*CD09AS3","S9V2C100D4VSB+LRP","32400","216440103","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5PX*CD09AS3","S9V2C100D5VSB+LRP","32400","216440105","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5PX*CD09AS3","S9V2C100D5PSC+LRP","32400","216440107","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5TAMXD05AV41","-","33000","216440113","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5TAMXD06AV41","-","32800","216440115","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5TEMCD05AV41+TD","-","33200","216440119","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V0X36A1","5TXCC009AS3","S9V2C100U5VSB+LRP","32400","216440217","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5048A1","5TXCD008AS3","S8V2D120M5PCB","46000","217194873","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5048A1","5TXCC007AS3","S8V2C100M5PCB","46000","217194872","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5048A1","5TXCC007AS3","S8V2C080M5PCB","46000","217194871","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCD008AS3","S9X1D120U5PSB","35000","217194827","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCD008AS3","S9X1D120D5PSB","35000","217194826","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCC007AS3","S9X1C100U5PSB","35000","217194825","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCC007AS3","S9X1C100D5PSB","35000","217194824","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCC007AS3","S9X1C080U5PSB","35000","217194823","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCB006AS3","S9X1B080U4PSB","35000","217194822","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCB006AS3","S9X1B080D4PSB","35000","217194821","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCB006AS3","S9X1B060U4PSB","35000","217194820","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCB006AS3","S9X1B060D3PSB","35000","217194819","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCB006AS3","S9X1B040U3PSB","35000","217194818","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCD008AS3","S8X1D120M5PSC","35000","217194817","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCC007AS3","S8X1C100M5PSC","35000","217194816","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCC007AS3","S8X1C080M5PSC","35000","217194815","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCB006AS3","S8X1B080M4PSC","35000","217194814","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCB006AS3","S8X1B060M4PSC","35000","217194813","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCD008AS3","S8V2D120M5PCB","35000","217194812","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCC007AS3","S8V2C100M5PCB","35000","217194811","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCC007AS3","S8V2C080M5PCB","35000","217194810","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCB006AS3","S8V2B080M4PCB","35000","217194809","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCB006AS3","S8V2B060M4PCB","35000","217194808","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5036A1","5TXCC007AS3","L9X1C100U5VSA","35000","217194807","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5PX*D008AS3","S9V2C080U5VSB+LRP","56000","215869133","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5PX*D008AS3","S9V2C100U5VSB+LRP","56000","215869135","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5PX*D010AS3","S9V2C100U5VSB+LRP","55000","215869137","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5PX*D010AS3","S9V2C080U5VSB+LRP","55500","215869139","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5TXCC007AS3","S9V2C100U5VSB+LRP","56000","215869141","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5TXCC007AS3","S9V2C080U5VSB+LRP","56000","215869143","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5TXCC007AS3","S9V2C100D5VSB+LRP","54000","215869145","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5TXCC009AS3","S9V2C100U5VSB+LRP","55500","215869147","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5TXCC009AS3","S9V2C080U5VSB+LRP","55500","215869149","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCC005AS3","S9X1C100D5PSB","22000","217194751","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5TXCD008AS3","S9V2C080U5VSB+LRP","56000","215869151","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5TXCD008AS3","S9V2C100U5VSB+LRP","56000","215869153","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5TXCD010AS3","S9V2D120D5VSB+LRP","52500","215869155","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5TXCD010AS3","S9V2C080U5VSB+LRP","55500","215869157","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5TXCD010AS3","S9V2C100D5VSB+LRP","53000","215869159","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6V8X60A1","5TXCD010AS3","S9V2C100U5VSB+LRP","55500","215869161","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCC005AS3","S9X1C080U5PSB","22000","217194750","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCB003AS3","S9X1B080U4PSB","22000","217194749","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCB003AS3","S9X1B080D4PSB","22000","217194748","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCB003AS3","S9X1B060U4PSB","22000","217194747","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCB003AS3","S9X1B060D3PSB","22000","217194746","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCB003AS3","S9X1B040U3PSB","22000","217194745","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCB003AS3","S9X1B040D3PSB","22000","217194744","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCB003AS3","S8X1B080M4PSC","22000","217194743","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCB003AS3","S8X1B060M4PSC","21200","217194742","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCB003AS3","S8X1B040M2PSC","22000","217194741","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCB003AS3","S8X1A040M3PSC","22000","217194740","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCC005AS3","S8V2C080M5PCB","22000","217194739","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCB003AS3","S8V2B080M4PCB","22000","217194738","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCB003AS3","S8V2B060M4PCB","22000","217194737","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCB003AS3","L9X1B070U4VSA","22000","217194736","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5HPL5024A1","5TXCB003AS3","L9X1A050U3VSA","22000","217194735","ASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*CD07AS3","S8V2C100M5PCB","33600","216766219","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*BD06AS3","S9X2B040D3PSB","33600","216766109","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*CD07AS3","S8V2C080M5PCB","33400","216766223","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*CD07AS3","S9X2C100D5PSB","33600","216766225","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*CD09AS3","S9X1C100D5PSB","32600","216766227","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*BD06AS3","S9V2B040D3VSB","33200","216766107","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*BD06AS3","S9X1B040D3PSB","33600","216766105","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*BD06AS3","S9X1B060D3PSB","33400","216766103","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*CD09AS3","S9V2C100D5VSB","32000","216766229","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*CD09AS3","S8V2C100M5PCB","32400","216766231","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*BD06AS3","S9X1B080D4PSB","33000","216766101","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*BD06AS3","S8V2B060M4PDB","33200","216766095","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*BD06AS3","S8V2B060M4PCB","33200","216766093","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*CD09AS3","S8V2C080M5PCB","32400","216766233","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*BD04AS3","S9X2B060D3PSB","33600","216766089","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*BD04AS3","S9V2B040D3VSB","33600","216766085","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*BD04AS3","S8V2B080M4PCB","33400","216766077","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*BD04AS3","S9X1B060D3PSB","33600","216766073","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*BD04AS3","S8V2B080M4PDB","33400","216766067","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S9X2B040U3PSB","32600","216766063","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S9X2B060U4PSB","32800","216766061","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S9X2B080U4PSB","32800","216766059","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S8V2B080M4PDB","32600","216766055","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S8V2A040M3PCB","32400","216766053","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S8V2B060M4PCB","32600","216766051","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S8V2B080M4PCB","32600","216766049","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","4TXD2036A10NU**","4MXA2036A10NU**","-","36000","208141273","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","4TXD2060A10NU**","4MXA2048A10NU**","-","48000","208141274","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S9V2B060U4VSB","32600","216766047","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","4TXD2060A10NU**","4MXA2060A10NU**","-","54000","208141275","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S9X1B040U3PSB","32600","216766045","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","4TXD2036A10NU**","4MXA2024A10NU**","-","24000","208141276","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S9X1B060U4PSB","32800","216766043","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S9X1B080U4PSB","32800","216766041","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S9X1B060D3PSB","32000","216766037","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S9X2B060D3PSB","32000","216766035","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S8V2B060M4PDB","32600","216766033","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B006AS3","S8V2A040M3PDB","32400","216766031","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B004AS3","S9X2B060U4PSB","32600","216766029","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*B004AS3","S8V2A040M3PCB","32200","216766027","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","4TXM2118A12N0**","-","-","18000","210435420","ccASHP","HMSV-A-CB-O","Multi-split, non-ducted indoor units"
"AMERICAN STANDARD","4TXM2124A13N0**","-","-","24000","210435421","ccASHP","HMSV-A-CB-O","Multi-split, non-ducted indoor units"
"AMERICAN STANDARD","5A6H7036A1","5PX*B004AS3","S8V2B060M4PCB","32200","216766021","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","4TXM2130A14N0**","-","-","30000","210435422","ccASHP","HMSV-A-CB-O","Multi-split, non-ducted indoor units"
"AMERICAN STANDARD","4TXM2136A14N0**","-","-","36000","210435423","ccASHP","HMSV-A-CB-O","Multi-split, non-ducted indoor units"
"AMERICAN STANDARD","5A6H7036A1","5PX*C009AS3","S9X1C100U5PSB","32400","216766173","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C007AS3","S8V2C080M5PDB","32800","216766171","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C007AS3","S9X2C100U5PSB","32600","216766169","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C007AS3","S9X2C080U5PSB","33000","216766167","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C007AS3","S8V2C080M5PCB","32800","216766163","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C007AS3","S8V2C100M5PCB","32800","216766161","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C007AS3","S9V2C080U5VSB","32600","216766159","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C007AS3","S8V2C100M5PDB","32800","216766155","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C009AS3","S8V2C100M5PDB","32400","216766175","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C007AS3","S9V2C100D5VSB","31600","216766151","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C009AS3","S9V2C100U5VSB","32200","216766177","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C009AS3","S9V2C080U5VSB","32200","216766179","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C009AS3","S8V2C100M5PCB","32400","216766181","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C009AS3","S8V2C080M5PCB","32400","216766183","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C007AS3","S9X1C100U5PSB","32600","216766149","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C009AS3","S9X1C080U5PSB","32600","216766187","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C009AS3","S8V2C080M5PDB","32400","216766189","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C009AS3","S9X2C080U5PSB","32600","216766191","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C009AS3","S9X2C100U5PSB","32400","216766193","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*CD05AS3","S9V2C100D5VSB","33400","216766195","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*CD05AS3","S8V2C100M5PCB","33400","216766197","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C007AS3","S9X1C080U5PSB","33000","216766147","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*C007AS3","S9V2C100U5VSB","32600","216766145","ccASHP","HRCU-A-CB","Centrally ducted system"
"AMERICAN STANDARD","5A6H7036A1","5PX*CD05AS3","S8V2C080M5PCB","33400","216766199","ccASHP","HRCU-A-CB","Centrally ducted system"
